map_name,ID,Scientific_name,Family,original_matrix_name,matrix_name,publication_name,height,length,width,ratio
newtonia_hildebrandtii_hildebrandtii.shp,946,Newtonia_hildebrandtii_subsp._hildebrandtii,Fabaceae,Newtonia_hildebrandtii_Genbank,Newtonia_hildebrandtii_Genbank,Newtonia_buchananii_(Baker)_G.C.C.Gilbert_&_Boutiqu,25,1.1,0.3,3.67
nicotiana_africana.shp,2372,Nicotiana_africana,Solanaceae,Nicotiana_africana_Genbank,Nicotiana_africana_Genbank,Newtonia_hildebrandtii_(Vatke)_Torre,2.5,20,10,2
nuxia_congesta.shp,2341,Nuxia_congesta,Scrophulariaceae,Nuxia_congesta_OM_MvdB52,Nuxia_congesta_OM_MvdB52,Nicotiana_glauca_Graham,20,15,7.5,2
nuxia_floribunda.shp,2342,Nuxia_floribunda,Scrophulariaceae,Nuxia_floribunda_OM2025,Nuxia_floribunda_OM2025,Nuxia_congesta_R.Br._ex_Fresen.,25,15,5.5,2.73
nuxia_oppostifolia.shp,2345,Nuxia_oppositifolia,Scrophulariaceae,Nuxia_opposifolia_OM2648,Nuxia_opposifolia_OM2648,Nuxia_floribunda_Benth.,7,9,2.5,3.6
nylandtia_spinosa.shp,1050,Nylandtia_scoparia,Polygalaceae,Muraltia_Genbank,Muraltia_Genbank,Nuxia_oppositifolia_(Hochst.)_Benth.,2.5,1,0.5,2
nymania_capensis.shp,1645,Nymania_capensis,Meliaceae,Nymania_capensis_OM1096,Nymania_capensis_OM1096,Nymania_capensis_Lindb.,5,4.5,0.7,6.43
obetia_tenax.shp,1168,Obetia_tenax,Urticaceae,Obetia_tenax_OM567,Obetia_tenax_OM567,Obetia_tenax_Friis,7,15,10,1.5
ochna_atropurpurea.shp,587,Ochna_atropurpurea,Ochnaceae,Ochna_atropurpurea_Genbank,Ochna_atropurpurea_Genbank,Ochna_serrulata_Walp.,3,16,6,2.67
ocotea_bullata.shp,77,Ocotea_bullata,Lauraceae,Ocotea_bullata_Abbott9194,Ocotea_bullata_Abbott9194,Ocotea_bullata_(Burch.)_E._Meyer_in_Drege,30,12,5,2.4
olax_dissitiflora.shp,1734,Olax_dissitiflora,Olacaceae,Olax_dissitiflora_OM2070,Olax_dissitiflora_OM2070,Olax_dissitiflora_Oliv.,10,5,2.5,2
oldenburgia_grandis.shp,2432,Oldenburgia_grandis,Asteraceae,Oldenburgia_grandis_Genbank,Oldenburgia_grandis_Genbank,Oldenburgia_grandis_(Thunb.)_Baill.,5,33,15,2.2
olea_capensis_subsp_capensis.shp,2304,Olea_capensis_subsp._capensis,Oleaceae,Olea_capensis_capensis_OM3183,Olea_capensis_capensis_OM3183,Olea_capensis_L.,12,9,5,1.8
olea_capensis_subsp_hochstetteri.shp,2306,Olea_capensis_subsp._hochstetteri,Oleaceae,Olea_capensis_hochstetteri_OM2677,Olea_capensis_hochstetteri_OM2677,Olea_capensis_subsp._macrocarpa_(C.H.Wright)_I.Verd.,10,9,4,2.25
olea_europaea_africana.shp,2309,Olea_europaea_subsp._africana,Oleaceae,Olea_europaea_OM2818,Olea_europaea_OM2818,Olea_europaea_subsp._cuspidata_(Wall._&_G.Don)_Cif.,18,10,2.5,4
olea_exasperata.shp,2310,Olea_exasperata,Oleaceae,Olea_racemosa_OM3219,Olea_racemosa_OM3219,Olea_exasperata_Jacq.,7,7,1,7
olea_woodiana_subsp_woodiana.shp,2311,Olea_woodiana_subsp._woodiana,Oleaceae,Olea_woodiana_OM1527,Olea_woodiana_OM1527,Olea_woodiana_subsp._woodiana,25,8,3.5,2.29
olinia_capensis.shp,1302,Olinia_capensis,Penaeaceae,Olinia_capensis_Genbank,Olinia_capensis_Genbank,Olinia_capensis_Klotzsch,5,7,3,2.33
olinia_emarginata.shp,1303,Olinia_emarginata,Penaeaceae,Olinia_emarginata_OM2252,Olinia_emarginata_OM2252,Olinia_emarginata_Burtt_Davy,20,5,2,2.5
olinia_radiata.shp,1305,Olinia_radiata,Penaeaceae,Olinia_radiata_Abbott9119,Olinia_radiata_Abbott9119,Olinia_radiata_Hofmeyr_&_E.Phillips,21,9,4,2.25
olinia_vanguerioides.shp,1307,Olinia_vanguerioides,Penaeaceae,Olinia_vanguerioides_Genbank,Olinia_vanguerioides_Genbank,Olinia_vanguerioides_Baker_f.,25,11.5,4.5,2.56
olinia_ventosa.shp,1308,Olinia_ventosa,Penaeaceae,Olinia_ventosa_OM3184,Olinia_ventosa_OM3184,Olinia_ventosa_(L.)_Cufod.,4,8,3.5,2.29
oncinotis_tenuiloba.shp,1946,Oncinotis_tenuiloba,Apocynaceae,Oncinotis_tenuiloba_Abbott9254,Oncinotis_tenuiloba_Abbott9254,Oncinotis_tenuiloba_Stapf_,30,13,5,2.6
oncoba_spinosa.shp,644,Oncoba_spinosa,Salicaceae,Oncoba_spinosa_RBN322,Oncoba_spinosa_RBN322,Oncoba_spinosa_Forssk.,8,12,6,2
opilia_campestris_var_campestris.shp,1741,Opilia__campestris_var._campestris,Opiliaceae,Opilia_Genbank,Opilia_Genbank,Opilia_campestris_Engl.,5,2,1.5,1.33
oreobambos_buchwaldii.shp,143,Oreobambos_buchwaldii,Poaceae,Oreobambos_buchwaldii_Genbank,Oreobambos_buchwaldii_Genbank,Oreobambos_buchwaldii_K.Schum.,7,35,6,5.83
oricia_bachmannii.shp,1668,Oricia_bachmannii,Rutaceae,Oricia_bachmanii_OM2168,Oricia_bachmanii_OM2168,Vepris_bachmannii_(Engl.)_Mziray,15,15,7,2.14
ormocarpum_kirkii.shp,948,Ormocarpum_kirkii,Fabaceae,Ormocarpum_kirkii_OM2014,Ormocarpum_kirkii_OM2014,Ormocarpum_kirkii_S.Moore,7,1.1,0.6,1.83
ormocarpum_trichocarpum.shp,949,Ormocarpum_trichocarpum,Fabaceae,Ormocarpum_trichocarpum_OM2508,Ormocarpum_trichocarpum_OM2508,Ormocarpum_trichocarpum_(Taub.)_Engl.,5,1.1,0.35,3.14
osyris_compressa.shp,1742,Osyris_compressa,Santalaceae,Osyris_compressa_Abbott9227,Osyris_compressa_Abbott9227,Osyris_compressa_A.DC.,5,5,2.7,1.85
osyris_lanceolata.shp,1743,Osyris_lanceolata,Santalaceae,Osyris_lanceolata_OM2016,Osyris_lanceolata_OM2016,Osyris_lanceolata_Hochst._&_Steud.,6,1.3,5,0.26
otholobium_caffrum.shp,952,Otholobium_caffrum,Fabaceae,Otholobium_caffrum_Abbott9245,Otholobium_caffrum_Abbott9245,Otholobium_caffrum_(Eckl._&_Zeyh.)_C.H.Stirt.,6,4.5,3,1.5
otholobium_spicatum.shp,957,Otholobium_spicatum,Fabaceae,Otholobium_spicatum_AMM3445,Otholobium_spicatum_AMM3445,Otholobium_spicatum_(L.)_C.H.Stirt.,2.5,5,1,5
otholobium_wilmsii.shp,959,Otholobium_wilmsii,Fabaceae,Otholobium_wilmsii_AMM3782,Otholobium_wilmsii_AMM3782,Otholobium_wilmsii_(Harms)_C.H.Stirt.,3,4.5,1.5,3
oxyanthus_latifolius.shp,2078,Oxyanthus_latifolius,Rubiaceae,Oxyanthus_latifolius_OM2344,Oxyanthus_latifolius_OM2344,Oxyanthus_latifolius_Sond.,5,20,13,1.54
oxyanthus_pyriformis_subsp_pyriformis.shp,2079,Oxyanthus_pyriformis_subsp._pyriformis,Rubiaceae,Oxyanthus_pyriformis_OM2191,Oxyanthus_pyriformis_OM2191,Oxyanthus_pyriformis_(Hochst.)_Skeels,10,26,12,2.17
oxyanthus_speciousus_subsp_gerrardii.shp,2080,Oxyanthus_speciosus_subsp._gerrardii,Rubiaceae,Oxyanthus_speciosus_Abbott9253,Oxyanthus_speciosus_Abbott9253,Oxyanthus_speciosus_subsp._gerrardii_(Sond.)_Bridson,10,30,15,2
oxytenanthera_abyssinica.shp,144,Oxytenanthera_abyssinica,Poaceae,Oxytenanthera_abyssinica_OM2572,Oxytenanthera_abyssinica_OM2572,Oxytenanthera_abyssinica_(A.Rich.)_Munro,7,25,3,8.33
ozoroa_engleri.shp,1486,Ozoroa_engleri,Anacardiaceae,Ozoroa_englerii_OM1169,Ozoroa_englerii_OM1169,Ozoroa_engleri_R.Fern._&_A.Fern.,8,14,3.3,4.24
ozoroa_obovata_obovata.shp,1495,Ozoroa_obovata_var._obovata,Anacardiaceae,Ozoroa_obovata_OM2511,Ozoroa_obovata_OM2511,Ozoroa_obovata_(Oliv.)_R._Fern._&_A._Fern.,2.5,12,4,3
ozoroa_paniculosa_paniculosa.shp,1497,Ozoroa_paniculosa_var._paniculosa,Anacardiaceae,Ozoroa_paniculosa_OM1948,Ozoroa_paniculosa_OM1948,Ozoroa_paniculosa_var._paniculosa_R.Fern._&_A.Fern.,6,12,4,3
ozoroa_sphaerocarpa.shp,1508,Ozoroa_sphaerocarpa,Anacardiaceae,Ozoroa_sphaerocarpa_OM1106,Ozoroa_sphaerocarpa_OM1106,Ozoroa_sphaerocarpa_R.Fern._&_A.Fern.,7,12,4,3
pachypodium_namaquanum.shp,1948,Pachypodium_namaquanum,Apocynaceae,Pachypodium_namaquanum_OM2796,Pachypodium_namaquanum_OM2796,Pachypodium_namaquanum_(Wyley_ex_Harv.)_Welw.,4,12,6,2
pachypodium_saundersii.shp,1949,Pachypodium_saundersii,Apocynaceae,Pachypodium_saundersii_OM1149,Pachypodium_saundersii_OM1149,Pachypodium_saundersii_N.E.Br.,1.5,8,4,2
pancovia_golungensis.shp,1726,Pancovia_golungensis,Sapindaceae,Pancovia_golungensis_OM2208,Pancovia_golungensis_OM2208,Pancovia_golungensis_(Hiern)_Exell_&_Mendon˛a,12,14,6,2.33
pandanus_livingstonianus.shp,102,Pandanus_livingstonianus,Pandanaceae,Pandanus_Genbank,Pandanus_Genbank,Pandanus_livingstonianus_Rendle,13,100,5,20
pappea_capensis.shp,1727,Pappea_capensis,Sapindaceae,Pappea_capensis_OM230,Pappea_capensis_OM230,Pappea_capensis_Eckl._&_Zeyh.,13,4,1.2,3.33
paranomus_bracteolaris.shp,213,Paranomus_bracteolaris,Proteaceae,Paranomus_bracteolaris_MWC28485,Paranomus_bracteolaris_MWC28485,Paranomus_bracteolaris_Salisb._ex_Knight,3,4,0.2,20
paranomus_tomentosus.shp,216,Paranomus_tomentosus,Proteaceae,Paranomus_tomentosus_MWC28312,Paranomus_tomentosus_MWC28312,Paranomus_tomentosus_N.E._Br.,3,4,0.2,20
parinari_capensis_incohata.shp,399,Parinari_capensis_subsp._incohata,Chrysobalanaceae,Parinari_capensis_incohata_OM3613,Parinari_capensis_incohata_OM3613,Parinari_capensis_Harv.,2.5,7,2.5,2.8
parinari_curatellifolia.shp,400,Parinari_curatellifolia,Chrysobalanaceae,Parinari_curatellifolia_OM2621,Parinari_curatellifolia_OM2621,Parinari_curatellifolia_Planch._ex_Benth.,13,8,4,2
paropsia_braunii.shp,613,Paropsia_braunii,Passifloraceae,Paropsia_Genbank,Paropsia_Genbank,Paropsia_braunii_Gilg,10,12,7,1.71
passerina_corymbosa.shp,1455,Passerina_corymbosa,Thymelaeaceae,Passerina_corymbosa_OM3106,Passerina_corymbosa_OM3106,Passerina_corymbosa_Eckl._ex_C.H._Wright,2.5,0.4,0.2,2
passerina_filiformis_subsp_filiformis.shp,1458,Passerina_filiformis_subsp._filiformis,Thymelaeaceae,Passerina_filiformis_Abbott9175,Passerina_filiformis_Abbott9175,Passerina_filiformis_L.,4,1.5,0.1,15
passerina_montana.shp,1460,Passerina_montana,Thymelaeaceae,Passerina_montana_OM3400,Passerina_montana_OM3400,Passerina_montana_Thoday,3,0.4,0.1,4
passerina_rigida.shp,1462,Passerina_rigida,Thymelaeaceae,Passerina_rigida_OM1753,Passerina_rigida_OM1753,Passerina_rigida_Wikstr.,4,0.5,0.1,5
pauridiantha_symplocoides.shp,2085,Pauridiantha_symplocoides,Rubiaceae,Pauridiantha_AY538410_1,Pauridiantha_Genbank,Pauridiantha_symplocoides_(S.Moore)_Bremek.,10,14,3,4.67
pavetta_bowkeri.shp,2087,Pavetta_bowkeri,Rubiaceae,Pavetta_bowkeri_Abbott9184,Pavetta_bowkeri_Abbott9184,Pavetta_bowkeri_Harv.,3,14,4,3.5
pavetta_catophylla.shp,2091,Pavetta_catophylla,Rubiaceae,Pavetta_catophylla_OM335,Pavetta_catophylla_OM335,Pavetta_catophylla_K.Schum.,4,13,3,4.33
pavetta_edentula.shp,2096,Pavetta_edentula,Rubiaceae,Pavetta_edentula_OM2504,Pavetta_edentula_OM2504,Pavetta_edentula_Sond._,5,20,5,4
pavetta_galpinii.shp,2098,Pavetta_galpinii,Rubiaceae,Pavetta_galpinii_Abbott9251,Pavetta_galpinii_Abbott9251,Pavetta_galpinii_Bremek.,2,20,6,3.33
pavetta_inandensis.shp,2105,Pavetta_inandensis,Rubiaceae,Pavetta_inandensis_Abbott9250,Pavetta_inandensis_Abbott9250,Pavetta_inandensis_Bremek.,4,10,3,3.33
pavetta_lanceolata.shp,2108,Pavetta_lanceolata,Rubiaceae,Pavetta_lanceolata_OM2234,Pavetta_lanceolata_OM2234,Pavetta_lanceolata_Eckl.,7,11,2,5.5
pavetta_revoluta.shp,2112,Pavetta_revoluta,Rubiaceae,Pavetta_revoluta_OM2195,Pavetta_revoluta_OM2195,Pavetta_revoluta_Hochst.,10,8,4,2
pavetta_schumanniana.shp,2113,Pavetta_schumanniana,Rubiaceae,Pavetta_schumanniana_OM941,Pavetta_schumanniana_OM941,Pavetta_schumanniana_F.Hoffm._ex_K.Schum.,7,20,8,2.5
pavetta_zeyheri.shp,2120,Pavetta_zeyheri,Rubiaceae,Pavetta_zeyheri_OM1939,Pavetta_zeyheri_OM1939,Pavetta_zeyheri_Sond.,3,5,1.5,3.33
peddiea_africana.shp,1463,Peddiea_africana,Thymelaeaceae,Peddiea_africana_OM2469,Peddiea_africana_OM2469,Peddiea_africana_Harv.,7,10,5,2
peltophorum_africanum.shp,963,Peltophorum_africanum,Fabaceae,Peltophorum_africanum_OM2401,Peltophorum_africanum_OM2401,Peltophorum_africanum_Sond.,10,0.7,0.2,3.5
phaeoptilum_spinosum.shp,1756,Phaeoptilum_spinosum,Nyctaginaceae,Phaeoptilum_spinosum_OM2957,Phaeoptilum_spinosum_OM2957,Phaeoptilum_spinosum_Radlk.,3,1.5,0.15,10
philenoptera_bussei.shp,965,Philenoptera_bussei,Fabaceae,Philenoptera_bussei_OM2376,Philenoptera_bussei_OM2376,Philenoptera_bussei_(Harms)_Schrire,15,9,4.5,2
philenoptera_violacea.shp,968,Philenoptera_violacea,Fabaceae,Philenoptera_violacea_OM242,Philenoptera_violacea_OM242,Philenoptera_violacea_(Klotzsch)_Schrire_,10,15,7.5,2
phoenix_reclinata.shp,140,Phoenix_reclinata,Arecaceae,Phoenix_reclinata_OM1122,Phoenix_reclinata_OM1122,Phoenix_reclinata_Jacq.,10,25,2,12.5
phylica_buxifolia.shp,1116,Phylica_buxifolia,Rhamnaceae,Phylica_buxifolia_OM3096,Phylica_buxifolia_OM3096,Phylica_buxifolia_L.,4,2.5,1,2.5
phylica_oleifolia.shp,1117,Phylica_oleifolia,Rhamnaceae,Phylica_oleaefolia_MWC03273,Phylica_oleaefolia_MWC03273,Phylica_oleaefolia_Vent.,3,2.5,1,2.5
phylica_paniculata.shp,1118,Phylica_paniculata,Rhamnaceae,Phylica_paniculata_Abbott9174,Phylica_paniculata_Abbott9174,Phylica_paniculata_Willd.,6,1.5,0.6,2.5
phylica_villosa.shp,1120,Phylica_villosa,Rhamnaceae,Phylica_villosa_MWC03309,Phylica_villosa_MWC03309,Phylica_villosa_Thunb.,1,0.1,2,0.05
phyllanthus_hutchinsonianus.shp,545,Phyllanthus_hutchinsonianus,Euphorbiaceae,Phyllanthus_hutchinsonianus_Genbank,Phyllanthus_hutchinsonianus_Genbank,Phyllanthus_hutchinsonianus_S.Moore,2.5,1.3,0.75,1.73
phyllanthus_inflatus.shp,546,Phyllanthus_inflatus,Euphorbiaceae,Phyllanthus_inflatus_OM1884,Phyllanthus_inflatus_OM1884,Phyllanthus_inflatus_Hutch.,10,6,2,3
phyllanthus_ovalifolius.shp,548,Phyllanthus_ovalifolius,Euphorbiaceae,Phyllanthus_ovalifolius_OM2455,Phyllanthus_ovalifolius_OM2455,Phyllanthus_ovalifolius_Forssk.,6,2.5,1.5,1.67
phyllanthus_pinnatus.shp,549,Phyllanthus_pinnatus,Euphorbiaceae,Phyllanthus_pinnatus_OM843,Phyllanthus_pinnatus_OM843,Phyllanthus_pinnatus_(Wight)_G.L.Webster_,5,4.5,3,1.5
phyllanthus_reticulatus_reticulatus.shp,553,Phyllanthus_reticulatus_var._reticulatus,Euphorbiaceae,Phyllanthus_reticulatus_OM224,Phyllanthus_reticulatus_OM224,Phyllanthus_reticulatus_Poir.,8,5,3,1.67
phymaspermum_acerosum.shp,2437,Phymaspermum_acerosum,Asteraceae,Phymaspermum_acerosum_Magee306,Phymaspermum_acerosum_Magee306,Phymaspermum_acerosum_(DC.)_Kıllersj˜,2,3.5,0.2,17.5
piper_capense_capense.shp,65,Piper_capense,Piperaceae,Piper_Genbank,Piper_Genbank,Piper_capense_L.f.,4,13,11.5,1.13
pittosporum_viridiflorum.shp,2503,Pittosporum_viridiflorum,Pittosporaceae,Pittosporum_viridiflorum_OM2815,Pittosporum_viridiflorum_OM2815,Pittosporum_viridiflorum_Sims,30,7,2.5,2.8
platylophus_trifoliatus.shp,394,Platylophus_trifoliatus,Cunoniaceae,Platylophus_trifoliatus_OM3163,Platylophus_trifoliatus_OM3163,Platylophus_trifoliatus_D._Don,30,11,2.5,4.4
pleiocarpa_pycnantha.shp,1950,Pleiocarpa_pycnantha,Apocynaceae,Pleiocarpa_pycnantha_OM2652,Pleiocarpa_pycnantha_OM2652,Pleiocarpa_pycnantha_(K.Schum.)_Stapf,30,13,5.5,2.36
pleioceras_orientale.shp,1951,Pleioceras_orientale,Apocynaceae,Pleioceras_Genbank,Pleioceras_Genbank,Pleioceras_orientale_Vollesen,8,14,5.5,2.55
pleurostylia_capensis.shp,373,Pleurostylia_capensis,Celastraceae,Pleurostylia_capensis_OM1867,Pleurostylia_capensis_OM1867,Pleurostylia_capensis_Oliv.,20,6,2.3,2.61
pluchea_dioscoridis.shp,2438,Pluchea_dioscoridis,Asteraceae,Pulchea_dioscoridis_OM2428,Pulchea_dioscoridis_OM2428,Pluchea_dioscoridis_(L.)_DC.,3,3,1,3
plumbago_auriculata.shp,1760,Plumbago_auriculata,Plumbaginaceae,Plumbago_auriculata_OM1686,Plumbago_auriculata_OM1686,Plumbago_auriculata_Lam.,3,5,2.5,2
podalyria_calyptrata.shp,971,Podalyria_calyptrata,Fabaceae,Podalyria_calyptrata_MWC16091,Podalyria_calyptrata_MWC16091,Podalyria_calyptrata_(Retz.)_Willd.,5,4.5,2.5,1.8
podalyria_myrtillifolia.shp,973,Podalyria_myrtillifolia,Fabaceae,Podalyria_myrtillifolia_AMM5052,Podalyria_myrtillifolia_AMM5052,Podalyria_myrtillifolia_Willd.,3,2,1,2
podocarpus_elongatus.shp,59,Podocarpus_elongatus,Podocarpaceae,Podocarpus_elongatus_Genbank,Podocarpus_elongatus_Genbank,Podocarpus_elongatus_(Aiton)_L'H⁄r._ex_Pers._,6,6,0.5,12
podocarpus_falcatus.shp,60,Podocarpus_falcatus,Podocarpaceae,Podocarpus_falcatus_Genbank,Podocarpus_falcatus_Genbank,Afrocarpus_falcatus_(Thunb.)_C.N.Page,60,5,0.5,10
podocarpus_henkelii.shp,61,Podocarpus_henkelii,Podocarpaceae,Podocarpus_henkelii_Genbank,Podocarpus_henkelii_Genbank,Podocarpus_henkelii_Stapf_ex_Dallim._&_B.D.Jacks.,20,17,1,17
podocarpus_latifolius.shp,62,Podocarpus_latifolius,Podocarpaceae,Podocarpus_latifolius_Genbank,Podocarpus_latifolius_Genbank,Podocarpus_latifolius_(Thunb.)_R.Br._ex_Mirb.,30,15,1.3,11.54
polygala_myrtifolia.shp,1051,Polygala_myrtifolia,Polygalaceae,Polygala_myrtifolia_MWC18613,Polygala_myrtifolia_MWC18613,Polygala_myrtifolia_L.,4,5,1.3,3.85
polygala_virgata_var_decora.shp,1052,Polygala_virgata_var._decora,Polygalaceae,Polygala_virgata_Abbott9243,Polygala_virgata_Abbott9243,Polygala_virgata_var._decora_(Sond.)_Harv.,3,9,2,4.5
polyscias_fulva.shp,2498,Polyscias_fulva,Araliaceae,Polyscias_fulva_OM1896,Polyscias_fulva_OM1896,Polyscias_fulva_(Hiern)_Harms,25,16,8,2
polysphaeria_lanceolata.shp,2121,Polyshpaeria_lanceolata_subsp._lanceolata_var._lanceolata,Rubiaceae,Polysphaeria_lanceolata_OM2647,Polysphaeria_lanceolata_OM2647,Polysphaeria_lanceolata_Hiern,5,14.5,4.5,3.22
portulacaria_afra.shp,1767,Portulacaria_afra,Portulacaceae,Portulacaria_afra_OM3198,Portulacaria_afra_OM3198,Portulacaria_afra_Jacq.,4,2.5,1.7,1.47
pouteria_adolfi-friedericii_subsp_australis.shp,1878,Pouteria_adolfi-friedericii_subsp._australis,Sapotaceae,Pouteria_Genbank,Pouteria_Genbank,Pouteria_adolfi-friedericii_subsp._australis_(J.H.Hemsl.)_L.Gaut.,40,14,6,2.33
pouzolzia_mixta.shp,1169,Pouzolzia_mixta,Urticaceae,Pouzolzia_mixta_OM1417,Pouzolzia_mixta_OM1417,Pouzolzia_mixta_Solms_,4,10,7,1.43
premna_mooiensis.shp,2250,Premna_mooiensis,Lamiaceae,Premna_mooiensis_OM1645,Premna_mooiensis_OM1645,Premna_mooiensis_(H.Pearson)_W.Piep.,12,5,3.5,1.43
prionostemma_delagoensis.shp,374,Prionostemma_delagoensis,Celastraceae,Prionostemma_delagoensis_OM3738,Prionostemma_delagoensis_OM3738,Prionostemma_delagoensis_(Loes.)_N.Hall⁄,9,7.5,4,1.88
protea_aurea_subsp_aurea.shp,218,Protea_aurea_subsp._aurea,Proteaceae,Protea_aurea_MWC24059,Protea_aurea_MWC24059,Protea_aurea_subsp._aurea_Rourke,5,9,4,2.25
protea_caffra_subsp_caffra.shp,220,Protea_caffra_subsp._caffra,Proteaceae,Protea_caffra_caffra_Abbott9234,Protea_caffra_caffra_Abbott9234,Protea_caffra_Meisn.,8,25,4.5,5.56
protea_coronata.shp,225,Protea_coronata,Proteaceae,Protea_coronata_MWC25806,Protea_coronata_MWC25806,Protea_coronata_Lam.,4,9,2.8,3.21
protea_glabra.shp,229,Protea_glabra,Proteaceae,Protea_glabra_MWC25805,Protea_glabra_MWC25805,Protea_glabra_Thunb.,5,7.5,3,2.5
protea_laurifolia.shp,234,Protea_laurifolia,Proteaceae,Protea_laurifolia_MWC25802,Protea_laurifolia_MWC25802,Protea_laurifolia_Thunb.,4,25,5,5
protea_mundii.shp,238,Protea_mundii,Proteaceae,Protea_mundii_MWC24058,Protea_mundii_MWC24058,Protea_mundii_Klotzsch,8,12,4,3
protea_neriifolia.shp,239,Protea_neriifolia,Proteaceae,Protea_neriifolia_Genbank,Protea_neriifolia_Genbank,Protea_neriifolia_R.Br.,4,18,3,6
protea_nitida.shp,240,Protea_nitida,Proteaceae,Protea_nitida_MWC25791,Protea_nitida_MWC25791,Protea_nitida_Mill.,7,18,6,3
protea_punctata.shp,244,Protea_punctata,Proteaceae,Protea_punctata_MWC24085,Protea_punctata_MWC24085,Protea_punctata_Meisn.,4,7,2.5,2.8
protea_repens.shp,245,Protea_repens,Proteaceae,Protea_repens_OM3109,Protea_repens_OM3109,Protea_repens_L.,5,15,1.8,8.33
protea_roupelliae_subsp_roupelliae.shp,247,Protea_roupelliae_subsp._roupelliae,Proteaceae,Protea_roupelliae_roupelliae_Abbott9165,Protea_roupelliae_roupelliae_Abbott9165,Protea_roupelliae_subsp._roupelliae_Meisn.,8,17,5,3.4
protea_welwitschii.shp,254,Protea_welwitschii,Proteaceae,Protea_welwitschii_MvdB24,Protea_welwitschii_MvdB24,Protea_welwitschii_Engl.,4,12,9,1.33
protorhus_longifolia.shp,1509,Protorhus_longifolia,Anacardiaceae,Protorhus_longifolia_OM1764,Protorhus_longifolia_OM1764,Protorhus_longifolia_(Bernh.)_Engl.,15,15,4,3.75
prunus_africana.shp,1151,Prunus_africana,Rosaceae,Prunus_africana_OM1568,Prunus_africana_OM1568,Prunus_africana_(Hook._f.)_Kalkman,24,15,6,2.5
pseudarthria_hookeri.shp,979,Pseudarthria_hookeri_var._hookeri,Fabaceae,Pseudarthria_hookeri_OM1473,Pseudarthria_hookeri_OM1473,Pseudarthria_hookeri_Wight_&_Arn.,3,16.5,10,1.65
pseudobersama_massambicensis.shp,1646,Pseudobersama_mossambicensis,Meliaceae,Pseudobersama_mossambicensis_OM2645,Pseudobersama_mossambicensis_OM2645,Pseudobersama_mossambicensis_(Sim)_Verdc.,15,9,4,2.25
pseudosalacia_streyi.shp,376,Pseudosalacia_streyi,Celastraceae,Pseudosalacia_streyi_Abbott9248,Pseudosalacia_streyi_Abbott9248,Pseudosalacia_streyi_Codd,5,14,8,1.75
psoralea_aphylla.shp,982,Psoralea_aphylla,Fabaceae,Psoralea_aphylla_AMM3400,Psoralea_aphylla_AMM3400,Psoralea_aphylla_L.,4,1,0.5,2
psoralea_axillaris.shp,984,Psoralea_axillaris,Fabaceae,Psoralea_axillaris_AMM5874,Psoralea_axillaris_AMM5874,Psoralea_axillaris_L.f.,3,4,1,4
psoralea_filifolia.shp,985,Psoralea_filifolia,Fabaceae,Psoralea_filifolia_AMM4321,Psoralea_filifolia_AMM4321,Psoralea_filifolia_Eckl._&_Zeyh.,3,3,0.3,10
psoralea_glabra.shp,986,Psoralea_glabra,Fabaceae,Psoralea_glabra_AMM3646,Psoralea_glabra_AMM3646,Psoralea_glabra_E.Mey.,5,2.5,0.11,22.73
psoralea_pinnata_var_latifolia.shp,988,Psoralea_pinnata_var._latifolia,Fabaceae,Psoralea_pinnata_AMM3407,Psoralea_pinnata_AMM3407,Psoralea_arborea_Sims,4,2.5,0.4,6.25
psoralea_pinnata_var_pinnata.shp,989,Psoralea_pinnata_var._pinnata,Fabaceae,Psoralea_pinnata_OM3107,Psoralea_pinnata_OM3107,Psoralea_pinnata_L.,4,1.5,0.3,5
psychotria_capensis_capensis.shp,2122,Psychotria_capensis_subsp._capensis_var._capensis,Rubiaceae,Psychotria_capensis_OM1577,Psychotria_capensis_OM1577,Psychotria_capensis_(Eckl.)_Vatke,9,20,10,2
psychotria_kirkii.shp,2126,Psychotria_kirkii,Rubiaceae,Psychotria_kirkii_OM3487,Psychotria_kirkii_OM3487,Psychotria_kirkii_Hiern,6,18,9,2
psydrax_locuples.shp,2133,Psydrax_locuples,Rubiaceae,Psydrax_locuples_OM2483,Psydrax_locuples_OM2483,Psydrax_locuples_(K.Schum.)_Bridson,5,5,2.5,2
psydrax_micans.shp,2135,Psydrax_micans,Rubiaceae,Psydrax_micans_OM2678,Psydrax_micans_OM2678,Psydrax_micans_(Bullock)_Bridson,4,7.5,4,1.88
psydrax_obovata.shp,2138,Psydrax_obovata_subsp._obovata,Rubiaceae,Psydrax_obovata_obovata_OM1756,Psydrax_obovata_obovata_OM1756,Psydrax_obovata_(Klotzsch_ex_Eckl._&_Zeyh.)_Bridson,17,7,3.5,2
ptaeroxylon_obliquum.shp,1669,Ptaeroxylon_obliquum,Rutaceae,Ptaeroxylon_obliquum_OM1326,Ptaeroxylon_obliquum_OM1326,Ptaeroxylon_obliquum_(Thunb.)_Radlk.,20,5,2.4,2.08
pteleopsis_anisoptera.shp,1228,Pteleopsis_anisoptera,Combretaceae,Pteleopsis_anisoptera_OM1656,Pteleopsis_anisoptera_OM1656,Pteleopsis_anisoptera_(Welw._ex_M.A.Lawson)_Engl._&_Diels,12,7,3,2.33
